uniprot_id,gene,description,verdict,reason,contaminant,in_rbc,secretome,blood_conc,ery,myo,blood_cor
O75380,NDUFS6,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 6, mitochondrial",keep,keep,FALSE,FALSE,NA,NA,31.1,27.2,-0.010312635692574902
O75390,CS,"Citrate synthase, mitochondrial",keep,keep,FALSE,TRUE,NA,850000,2.2,132.1,-0.13276161528441163
O75391,SPAG7,Sperm-associated antigen 7,keep,keep,FALSE,TRUE,NA,NA,4.8,45.4,-0.1021671826625387
O75396,SEC22B,Vesicle-trafficking protein SEC22b,keep,keep,FALSE,TRUE,NA,120000,5.2,31.1,0.11958063521430773
O75431,MTX2,Metaxin-2,keep,keep,FALSE,TRUE,NA,21000,4.7,185,-0.1659619450317125
O75436,VPS26A,Vacuolar protein sorting-associated protein 26A,keep,keep,FALSE,TRUE,NA,65000,4.9,64.4,0.28017802865827185
O75438,NDUFB1,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 1,keep,keep,FALSE,TRUE,NA,NA,35.5,75.4,-0.05015197568389058
O75439,PMPCB,Mitochondrial-processing peptidase subunit beta,keep,keep,FALSE,FALSE,NA,6700,4.9,79.5,0.004435483870967742
O75489,NDUFS3,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial",keep,keep,FALSE,TRUE,NA,13000,4.6,3.6,-0.05036908380373426
O75521,ECI2,"Enoyl-CoA delta isomerase 2, mitochondrial",keep,keep,FALSE,TRUE,NA,NA,7.7,77.1,-0.2133441258094357
O75531,BANF1,Barrier-to-autointegration factor,keep,keep,FALSE,TRUE,NA,270000,6.7,6,0.12244897959183673
O75534,CSDE1,Cold shock domain-containing protein E1,keep,keep,FALSE,FALSE,NA,61000,58.4,376.7,0.2928769657724329
O75569,PRKRA,Interferon-inducible double-stranded RNA-dependent protein kinase activator A,keep,keep,FALSE,TRUE,NA,NA,2,114.8,-0.10085470085470084
O75594,PGLYRP1,Peptidoglycan recognition protein 1,remove: plasma,remove: plasma,TRUE,FALSE,Secreted to blood,9100000,6.1,0.9,NA
O75608,LYPLA1,Acyl-protein thioesterase 1,keep,keep,FALSE,TRUE,NA,280000,4.6,75.6,-0.15914025184541902
O75663,TIPRL,TIP41-like protein,keep,keep,FALSE,TRUE,NA,13000,3.4,24.9,-0.11702127659574468
O75688,PPM1B,Protein phosphatase 1B,keep,keep,FALSE,TRUE,NA,77000,0.2,2.6,0.2713043478260869
O75746,SLC25A12,Calcium-binding mitochondrial carrier protein Aralar1,keep,keep,FALSE,TRUE,NA,4800,3.7,702,-0.1255970473295701
O75821,EIF3G,Eukaryotic translation initiation factor 3 subunit G,keep,keep,FALSE,TRUE,NA,42000,21.6,5.5,-0.15309617918313567
O75822,EIF3J,Eukaryotic translation initiation factor 3 subunit J,keep,keep,FALSE,TRUE,NA,140000,36.9,104.6,0.1799826313504125
O75832,PSMD10,26S proteasome non-ATPase regulatory subunit 10,keep,keep,FALSE,TRUE,NA,190000,0.5,1.8,0.16879432624113475
O75874,IDH1,Isocitrate dehydrogenase [NADP] cytoplasmic,keep,keep,FALSE,TRUE,NA,21000000,3.1,26.6,-0.009444203213200173
O75891,ALDH1L1,Cytosolic 10-formyltetrahydrofolate dehydrogenase,keep,keep,FALSE,TRUE,NA,4500000,0,92.8,-0.03821102909248806
O75915,ARL6IP5,PRA1 family protein 3,keep,keep,FALSE,TRUE,NA,780000,17.8,126.2,0.061984368215371254
O75923,DYSF,Dysferlin,keep,keep,FALSE,TRUE,NA,NA,7,297.3,0.0663265306122449
O75935,DCTN3,Dynactin subunit 3,keep,keep,FALSE,TRUE,NA,27000,16.2,3.2,-0.12366310160427807
O75947,ATP5PD,"ATP synthase subunit d, mitochondrial",keep,keep,FALSE,TRUE,NA,86000,34.6,26.1,-0.25043421623968737
O75955,FLOT1,Flotillin-1,remove: red-cell (blood-tracking + RBC proteome),remove: red-cell (blood-tracking + RBC proteome),TRUE,TRUE,NA,58000,2.2,0.4,0.5665379665379666
O75964,ATP5MG,"ATP synthase subunit g, mitochondrial",keep,keep,FALSE,TRUE,NA,130000,52.7,5.8,-0.07186278766825879
O76003,GLRX3,Glutaredoxin-3,keep,keep,FALSE,TRUE,NA,670000,2.3,87,0.10279833487511562
O76070,SNCG,Gamma-synuclein,keep,keep,FALSE,FALSE,NA,44000,0.2,0.2,NA
O94760,DDAH1,"N(G),N(G)-dimethylarginine dimethylaminohydrolase 1",keep,keep,FALSE,TRUE,NA,750000,1.5,110.6,0.009769865392965697
O94811,TPPP,Tubulin polymerization-promoting protein,keep,keep,FALSE,TRUE,NA,NA,0,6.4,0.20491202346041054
O94826,TOMM70,Mitochondrial import receptor subunit TOM70,keep,keep,FALSE,TRUE,NA,47000,3.7,106.1,-0.009597594819611472
O94874,UFL1,E3 UFM1-protein ligase 1,keep,keep,FALSE,TRUE,NA,NA,4.5,91.8,0.0661764705882353
O94903,PLPBP,Pyridoxal phosphate homeostasis protein,keep,keep,FALSE,TRUE,NA,58000,10.7,13.7,0.018562744246634823
O94905,ERLIN2,Erlin-2,keep,keep,FALSE,TRUE,Intracellular and membrane,NA,0,15.3,0.06394542090656799
O94911,ABCA8,ATP-binding cassette sub-family A member 8,keep,keep,FALSE,TRUE,NA,NA,0,3.1,NA
O94919,ENDOD1,Endonuclease domain-containing 1 protein,keep,keep,FALSE,TRUE,Secreted - unknown location,4800000,7.4,82.4,-0.031914893617021274
O94979,SEC31A,Protein transport protein Sec31A,keep,keep,FALSE,TRUE,NA,40000,5.1,251.3,-0.0824524312896406
O95139,NDUFB6,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 6,keep,keep,FALSE,TRUE,NA,NA,15.9,49.4,-0.11686709836571076
O95140,MFN2,Mitofusin-2,keep,keep,FALSE,TRUE,NA,NA,10.2,84.7,0.08379790940766553
O95167,NDUFA3,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 3,keep,keep,FALSE,TRUE,NA,NA,15.7,2.4,-0.10038197097020626
O95168,NDUFB4,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 4,keep,keep,FALSE,TRUE,NA,NA,28.4,39.3,0.05492835432045158
O95169,NDUFB8,"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 8, mitochondrial",keep,keep,FALSE,TRUE,NA,NA,8.9,3.4,-0.16940333024976875
O95182,NDUFA7,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 7,keep,keep,FALSE,TRUE,NA,NA,0,0.1,-0.14817629179331307
O95197,RTN3,Reticulon-3,keep,keep,FALSE,TRUE,NA,41000,17.1,232.9,-0.04904507257448433
O95202,LETM1,Mitochondrial proton/calcium exchanger protein,keep,keep,FALSE,TRUE,NA,6800,3.2,30.9,0.051778656126482206
O95210,STBD1,Starch-binding domain-containing protein 1,keep,keep,FALSE,FALSE,NA,NA,0,3.5,-0.07012592270950933
O95260,ATE1,Arginyl-tRNA--protein transferase 1,keep,keep,FALSE,TRUE,NA,20000,8.1,216.8,NA
O95278,EPM2A,Laforin,keep,keep,FALSE,FALSE,NA,NA,4.1,294,-0.007879924953095687
O95292,VAPB,Vesicle-associated membrane protein-associated protein B/C,keep,keep,FALSE,TRUE,NA,110000,5,81.5,0.026248843663274745
O95295,SNAPIN,SNARE-associated protein Snapin,keep,keep,FALSE,TRUE,NA,16000,1.9,9.1,NA
O95298,NDUFC2,NADH dehydrogenase [ubiquinone] 1 subunit C2,keep,keep,FALSE,TRUE,NA,18000,7,4.1,-0.10453755970473295
O95299,NDUFA10,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial",keep,keep,FALSE,TRUE,NA,NA,5.9,210.8,-0.06187581415544941
O95336,PGLS,6-phosphogluconolactonase,keep,keep,FALSE,TRUE,NA,3500000,4.9,13.8,0.17770299609205387
O95359,TACC2,Transforming acidic coiled-coil-containing protein 2,keep,keep,FALSE,FALSE,NA,13000,0,1541.2,-0.1278225806451613
O95372,LYPLA2,Acyl-protein thioesterase 2,keep,keep,FALSE,TRUE,NA,59000,0.1,3.4,-0.010429880197322057
O95373,IPO7,Importin-7,keep,keep,FALSE,TRUE,NA,290000,8.4,94.5,0.153276955602537
O95376,ARIH2,E3 ubiquitin-protein ligase ARIH2,keep,keep,FALSE,TRUE,NA,NA,27.7,298.7,0.014698909435751542
O95425,SVIL,Supervillin,keep,keep,FALSE,TRUE,NA,120000,10.7,4264.9,NA
O95433,AHSA1,Activator of 90 kDa heat shock protein ATPase homolog 1,keep,keep,FALSE,TRUE,NA,110000,7.6,14.8,0.12727272727272723
O95479,H6PD,GDH/6PGL endoplasmic bifunctional protein,keep,keep,FALSE,TRUE,Intracellular and membrane,74000000,0.3,140,-0.32586898395721925
O95563,MPC2,Mitochondrial pyruvate carrier 2,keep,keep,FALSE,TRUE,NA,NA,71.7,44.5,-0.18323925314806774
O95571,ETHE1,"Persulfide dioxygenase ETHE1, mitochondrial",keep,keep,FALSE,FALSE,NA,NA,0,13.8,0.04659265861761607
O95573,ACSL3,Long-chain-fatty-acid--CoA ligase 3,keep,keep,FALSE,TRUE,NA,22000,5.3,211.2,0.06057316543638732
O95747,OXSR1,Serine/threonine-protein kinase OSR1,keep,keep,FALSE,TRUE,NA,270000,13.7,80.1,0.14777983348751159
O95782,AP2A1,AP-2 complex subunit alpha-1,keep,keep,FALSE,TRUE,NA,79000,37.5,26,0.3024876428166275
O95810,CAVIN2,Caveolae-associated protein 2,keep,keep,FALSE,TRUE,NA,110000000,5.8,0.2,-0.10407030527289547
O95817,BAG3,BAG family molecular chaperone regulator 3,keep,keep,FALSE,FALSE,NA,200000,0.5,75.1,-0.03745115067303517
O95822,MLYCD,"Malonyl-CoA decarboxylase, mitochondrial",keep,keep,FALSE,TRUE,NA,18000,0,29.5,-0.13460656990068753
O95831,AIFM1,"Apoptosis-inducing factor 1, mitochondrial",keep,keep,FALSE,TRUE,NA,240000,0.6,74.8,-0.35334346504559266
O95834,EML2,Echinoderm microtubule-associated protein-like 2,keep,keep,FALSE,TRUE,NA,1200000,1.7,8.6,-0.11578947368421053
O95861,BPNT1,"3'(2'),5'-bisphosphate nucleotidase 1",keep,keep,FALSE,TRUE,NA,300000,0,20.4,0.06585179526355997
O95865,DDAH2,"N(G),N(G)-dimethylarginine dimethylaminohydrolase 2",keep,keep,FALSE,TRUE,NA,1800000,0.3,0.2,-0.10190985485103131
O95870,ABHD16A,Phosphatidylserine lipase ABHD16A,keep,keep,FALSE,TRUE,NA,16000,0.2,0.1,0.2285714285714285
O95881,TXNDC12,Thioredoxin domain-containing protein 12,keep,keep,FALSE,TRUE,Intracellular and membrane,120000,1.5,15.2,0.1123693379790941
O95989,NUDT3,Diphosphoinositol polyphosphate phosphohydrolase 1,keep,keep,FALSE,TRUE,NA,51000,3.2,49.1,0.1405214940098661
O96000,NDUFB10,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10,keep,keep,FALSE,TRUE,NA,NA,18.7,20.9,-0.09791576204950066
O96007,MOCS2,Molybdopterin synthase catalytic subunit,keep,keep,FALSE,TRUE,NA,NA,1.5,18.8,0.04912280701754387
O96008,TOMM40,Mitochondrial import receptor subunit TOM40 homolog,keep,keep,FALSE,TRUE,NA,52000,3.2,20.4,-0.07748592870544092
O96033,MOCS2,Molybdopterin synthase sulfur carrier subunit,keep,keep,FALSE,TRUE,NA,NA,1.5,18.8,0.3999999999999999
P00156,MT-CYB,Cytochrome b,keep,keep,FALSE,TRUE,NA,NA,537.7,141.3,-0.27749266862170086
P00167,CYB5A,Cytochrome b5,keep,keep,FALSE,TRUE,NA,1200000,16,6.2,0.1866447728516694
P00325,ADH1B,All-trans-retinol dehydrogenase [NAD(+)] ADH1B,keep,keep,FALSE,FALSE,NA,41000000,0,0.7,0.15831020659882822
P00338,LDHA,L-lactate dehydrogenase A chain,keep,keep,FALSE,TRUE,NA,160000000,0.6,1.3,0.17108119843682154
P00352,ALDH1A1,Retinal dehydrogenase 1,keep,keep,FALSE,TRUE,NA,50000000,8.2,19.4,0.01801997394702562
P00367,GLUD1,"Glutamate dehydrogenase 1, mitochondrial",keep,keep,FALSE,TRUE,NA,8100000,1.6,29.6,-0.15448658649398703
P00387,CYB5R3,NADH-cytochrome b5 reductase 3,keep,keep,FALSE,TRUE,NA,2000000,4,8.1,0.18334780720798957
P00390,GSR,"Glutathione reductase, mitochondrial",keep,keep,FALSE,TRUE,NA,32000000,3.2,28.8,0.24033302497687323
P00395,MT-CO1,Cytochrome c oxidase subunit 1,keep,keep,FALSE,TRUE,NA,NA,1841,144.5,0.02959830866807611
P00403,MT-CO2,Cytochrome c oxidase subunit 2,keep,keep,FALSE,TRUE,NA,440000,910.7,124.2,-0.18313069908814592
P00441,SOD1,Superoxide dismutase [Cu-Zn],keep,keep,FALSE,TRUE,NA,52000000,144.8,22.6,-0.004559270516717325
P00450,CP,Ceruloplasmin,remove: red-cell (blood-tracking + RBC proteome),remove: red-cell (blood-tracking + RBC proteome),TRUE,TRUE,Secreted to blood,240000000000,0,2.3,0.581306990881459
P00488,F13A1,Coagulation factor XIII A chain,remove: plasma,remove: plasma,TRUE,TRUE,Secreted to blood,2500000000,5,1,0.22419354838709682
P00491,PNP,Purine nucleoside phosphorylase,remove: red-cell (blood-tracking + RBC proteome),remove: red-cell (blood-tracking + RBC proteome),TRUE,TRUE,NA,37000000,105.6,0.2,0.6495837187789083
P00492,HPRT1,Hypoxanthine-guanine phosphoribosyltransferase,keep,keep,FALSE,TRUE,NA,5500000,8.2,28.5,0.3306553911205074
P00505,GOT2,"Aspartate aminotransferase, mitochondrial",keep,keep,FALSE,TRUE,NA,1900000,1.6,81.5,-0.0832609639600521
P00558,PGK1,Phosphoglycerate kinase 1,keep,keep,FALSE,TRUE,NA,110000000,10.7,61,-0.013786365610073816
P00568,AK1,Adenylate kinase isoenzyme 1,keep,keep,FALSE,TRUE,NA,10000000,5.2,10.2,0.10312635692574902
P00734,F2,Prothrombin,remove: red-cell (blood-tracking + RBC proteome),remove: red-cell (blood-tracking + RBC proteome),TRUE,TRUE,Secreted to blood,69000000000,0,0.2,0.4637064446500154
P00736,C1R,Complement C1r subcomponent,remove: complement,absent from HPA,TRUE,TRUE,NA,NA,NA,NA,NA
P00738,HP,Haptoglobin,remove: red-cell (blood-tracking + RBC proteome),remove: red-cell (blood-tracking + RBC proteome),TRUE,TRUE,Secreted to blood,260000000000,1.6,0.1,0.5320234476769431
P00739,HPR,Haptoglobin-related protein,remove: plasma,remove: plasma,TRUE,TRUE,Secreted to blood,83000000000,0,1.2,NA
P00747,PLG,Plasminogen,remove: red-cell (blood-tracking + RBC proteome),remove: red-cell (blood-tracking + RBC proteome),TRUE,TRUE,Secreted to blood,72000000000,0,0.3,0.5055673009161381
P00751,CFB,Complement factor B,remove: red-cell (blood-tracking + RBC proteome),remove: red-cell (blood-tracking + RBC proteome),TRUE,TRUE,Secreted to blood,89000000000,0,0,0.6638080764220583
P00846,MT-ATP6,ATP synthase subunit a,keep,keep,FALSE,TRUE,NA,NA,648.2,203.3,-0.20343030829353018
P00915,CA1,Carbonic anhydrase 1,remove: red-cell (blood-tracking + RBC proteome),remove: red-cell (blood-tracking + RBC proteome),TRUE,TRUE,NA,1600000000,3490.6,4.6,0.6657620495006513
P00918,CA2,Carbonic anhydrase 2,remove: red-cell (blood-tracking + RBC proteome),remove: red-cell (blood-tracking + RBC proteome),TRUE,TRUE,NA,270000000,498.3,20.2,0.5645896656534954
P00966,ASS1,Argininosuccinate synthase,keep,keep,FALSE,FALSE,NA,5500000,0,8.6,-0.27043478260869563
P01008,SERPINC1,Antithrombin-III,remove: red-cell (blood-tracking + RBC proteome),remove: red-cell (blood-tracking + RBC proteome),TRUE,TRUE,Secreted to blood,76000000000,0,0.7,0.5563395570994355
P01009,SERPINA1,Alpha-1-antitrypsin,remove: red-cell (blood-tracking + RBC proteome),remove: red-cell (blood-tracking + RBC proteome),TRUE,TRUE,Secreted to blood,230000000000,0.8,0,0.6317846287451151
P01011,SERPINA3,Alpha-1-antichymotrypsin,remove: red-cell (blood-tracking + RBC proteome),remove: red-cell (blood-tracking + RBC proteome),TRUE,TRUE,Secreted to blood,130000000000,0,0,0.5253237742830712
P01019,AGT,Angiotensinogen,remove: red-cell (blood-tracking + RBC proteome),remove: red-cell (blood-tracking + RBC proteome),TRUE,TRUE,Secreted to blood,40000000000,0,6,0.4724791859389454
P01023,A2M,Alpha-2-macroglobulin,remove: red-cell (blood-tracking + RBC proteome),remove: red-cell (blood-tracking + RBC proteome),TRUE,TRUE,Secreted to blood,420000000000,0.3,105.1,0.6470907511940946
P01024,C3,Complement C3,remove: red-cell (blood-tracking + RBC proteome),remove: red-cell (blood-tracking + RBC proteome),TRUE,TRUE,Secreted to blood,370000000000,0,0.7,0.6655449413808077
P01031,C5,Complement C5,remove: red-cell (blood-tracking + RBC proteome),remove: red-cell (blood-tracking + RBC proteome),TRUE,TRUE,Secreted to blood,43000000000,0.2,1.2,0.6578947368421053
P01033,TIMP1,Metalloproteinase inhibitor 1,remove: plasma,remove: plasma,TRUE,FALSE,Secreted to blood,110000000,9.6,0.6,NA
P01034,CST3,Cystatin-C,remove: plasma,remove: plasma,TRUE,TRUE,Secreted to blood,1300000000,11.5,12.8,0.23473389355742302
P01040,CSTA,Cystatin-A,remove: keratin,cystatin-A; cornified envelope,TRUE,TRUE,NA,12000000,7.7,0.1,NA
P01042,KNG1,Kininogen-1,remove: red-cell (blood-tracking + RBC proteome),remove: red-cell (blood-tracking + RBC proteome),TRUE,TRUE,Secreted to blood,49000000000,0,0.1,0.5277520814061055
P01116,KRAS,GTPase KRas,keep,keep,FALSE,TRUE,NA,2200000,10.4,37.1,0.20388809862494073
P01591,JCHAIN,Immunoglobulin J chain,remove: red-cell (blood-tracking + RBC proteome),remove: red-cell (blood-tracking + RBC proteome),TRUE,TRUE,Secreted to blood,2400000000,7.7,1.7,0.5181818181818182
P01593,IGKV1D-33,Immunoglobulin kappa variable 1D-33,remove: immunoglobulin,remove: immunoglobulin,TRUE,TRUE,Immunoglobulin genes,NA,0,0,0.43218475073313783
P01619,IGKV3-20,Immunoglobulin kappa variable 3-20,remove: red-cell (blood-tracking + RBC proteome),remove: red-cell (blood-tracking + RBC proteome),TRUE,TRUE,Immunoglobulin genes,NA,0,0,0.4744897959183674
P01624,IGKV3-15,Immunoglobulin kappa variable 3-15,remove: red-cell (blood-tracking + RBC proteome),remove: red-cell (blood-tracking + RBC proteome),TRUE,TRUE,Immunoglobulin genes,NA,0,0,0.7037559704732956
P01700,IGLV1-47,Immunoglobulin lambda variable 1-47,remove: red-cell (blood-tracking + RBC proteome),remove: red-cell (blood-tracking + RBC proteome),TRUE,TRUE,Immunoglobulin genes,NA,0,0,0.4705882352941176
P01703,IGLV1-40,Immunoglobulin lambda variable 1-40,remove: immunoglobulin,remove: immunoglobulin,TRUE,TRUE,Immunoglobulin genes,NA,0,0,NA
P01706,IGLV2-11,Immunoglobulin lambda variable 2-11,remove: immunoglobulin,remove: immunoglobulin,TRUE,TRUE,Immunoglobulin genes,NA,0.3,0,0.2932330827067669
P01721,IGLV6-57,Immunoglobulin lambda variable 6-57,remove: immunoglobulin,remove: immunoglobulin,TRUE,FALSE,Immunoglobulin genes,NA,0.2,0,NA
P01743,IGHV1-46,Immunoglobulin heavy variable 1-46,remove: immunoglobulin,remove: immunoglobulin,TRUE,TRUE,Immunoglobulin genes,NA,0,0,NA
P01768,IGHV3-30,Immunoglobulin heavy variable 3-30,remove: red-cell (blood-tracking + RBC proteome),remove: red-cell (blood-tracking + RBC proteome),TRUE,TRUE,Immunoglobulin genes,NA,0,0,0.6056022408963586
P01780,IGHV3-7,Immunoglobulin heavy variable 3-7,remove: red-cell (blood-tracking + RBC proteome),remove: red-cell (blood-tracking + RBC proteome),TRUE,TRUE,Immunoglobulin genes,NA,0,0,0.706252713851498
P01834,IGKC,Immunoglobulin kappa constant,remove: immunoglobulin,absent from HPA; constant region,TRUE,TRUE,NA,NA,NA,NA,0.707663916630482
P01857,IGHG1,Immunoglobulin heavy constant gamma 1,remove: red-cell (blood-tracking + RBC proteome),remove: red-cell (blood-tracking + RBC proteome),TRUE,TRUE,Immunoglobulin genes,NA,2.4,0,0.6772687798523664
P01859,IGHG2,Immunoglobulin heavy constant gamma 2,remove: red-cell (blood-tracking + RBC proteome),remove: red-cell (blood-tracking + RBC proteome),TRUE,TRUE,Immunoglobulin genes,NA,7.4,0,0.7847372991749891
P01860,IGHG3,Immunoglobulin heavy constant gamma 3,remove: immunoglobulin,absent from HPA; constant region,TRUE,TRUE,NA,NA,NA,NA,0.5150323774283071
P01861,IGHG4,Immunoglobulin heavy constant gamma 4,remove: red-cell (blood-tracking + RBC proteome),remove: red-cell (blood-tracking + RBC proteome),TRUE,TRUE,Immunoglobulin genes,NA,0,0,0.5455596669750231
P01871,IGHM,Immunoglobulin heavy constant mu,remove: red-cell (blood-tracking + RBC proteome),remove: red-cell (blood-tracking + RBC proteome),TRUE,TRUE,Immunoglobulin genes,NA,0.2,0,0.664025184541902
P01876,IGHA1,Immunoglobulin heavy constant alpha 1,remove: red-cell (blood-tracking + RBC proteome),remove: red-cell (blood-tracking + RBC proteome),TRUE,TRUE,Immunoglobulin genes,NA,0,0,0.5117238384715588
P01877,IGHA2,Immunoglobulin heavy constant alpha 2,remove: immunoglobulin,remove: immunoglobulin,TRUE,TRUE,Immunoglobulin genes,NA,1.5,0,0.36699507389162556
P01880,IGHD,Immunoglobulin heavy constant delta,remove: immunoglobulin,absent from HPA; constant region,TRUE,TRUE,NA,NA,NA,NA,NA
P01889,HLA-B,"HLA class I histocompatibility antigen, B alpha chain",keep,keep,FALSE,TRUE,NA,84000000,1.5,0,0.0608695652173913
P01903,HLA-DRA,"HLA class II histocompatibility antigen, DR alpha chain",keep,keep,FALSE,TRUE,NA,1500000,0.4,0.1,0.1519607843137255
P01911,HLA-DRB1,"HLA class II histocompatibility antigen, DRB1 beta chain",keep,keep,FALSE,TRUE,NA,800000,3.8,0.2,-0.06315789473684211
P02042,HBD,Hemoglobin subunit delta,remove: globin,red-cell carryover,TRUE,TRUE,NA,8700000000,2628.8,0,0.6862787668258793
P02144,MB,Myoglobin,keep,keep,FALSE,TRUE,NA,73000000,0,613.9,0.044398610508033
P02452,COL1A1,Collagen alpha-1(I) chain,keep,keep,FALSE,FALSE,Secreted to extracellular matrix,150000000,0,0.6,NA
P02461,COL3A1,Collagen alpha-1(III) chain,keep,keep,FALSE,FALSE,Secreted to extracellular matrix,30000000,0,1.2,NA
P02462,COL4A1,Collagen alpha-1(IV) chain,keep,keep,FALSE,FALSE,Secreted to extracellular matrix,320000,0,0.9,NA
P02511,CRYAB,Alpha-crystallin B chain,keep,keep,FALSE,FALSE,Intracellular and membrane,510000,0,122.6,0.11311333043855841
P02533,KRT14,"Keratin, type I cytoskeletal 14",remove: keratin,cRAP dust/contact; basal epidermal,TRUE,TRUE,NA,1100000000,0,0,NA
P02538,KRT6A,"Keratin, type II cytoskeletal 6A",remove: keratin,cRAP dust/contact,TRUE,TRUE,NA,1400000000,0,0,NA
P02545,LMNA,Prelamin-A/C,keep,keep,FALSE,TRUE,NA,8000000,30,61.6,0.11019888991674374
P02549,SPTA1,"Spectrin alpha chain, erythrocytic 1",remove: red-cell (blood-tracking + RBC proteome),remove: red-cell (blood-tracking + RBC proteome),TRUE,TRUE,NA,42000000,113.9,0,0.5919661733615222
P02585,TNNC2,"Troponin C, skeletal muscle",keep,keep,FALSE,FALSE,NA,780000,0.2,191.1,0.109965262700825
P02647,APOA1,Apolipoprotein A-I,remove: red-cell (blood-tracking + RBC proteome),remove: red-cell (blood-tracking + RBC proteome),TRUE,TRUE,Secreted to blood,160000000000,0.2,0.1,0.6371037776812853
P02649,APOE,Apolipoprotein E,remove: plasma,remove: plasma,TRUE,TRUE,Secreted to blood,17000000000,3.5,0.7,0.37105263157894736
P02652,APOA2,Apolipoprotein A-II,remove: red-cell (blood-tracking + RBC proteome),remove: red-cell (blood-tracking + RBC proteome),TRUE,TRUE,Secreted to blood,35000000000,0,0,0.5573165436387321
P02655,APOC2,Apolipoprotein C-II,remove: plasma,remove: plasma,TRUE,TRUE,Secreted to blood,8800000000,0,0,0.4252199413489736
