uniprot_id,gene,description,verdict,reason,contaminant,in_rbc,secretome,blood_conc,ery,myo,blood_cor
P18085,ARF4,ADP-ribosylation factor 4,keep,keep,FALSE,TRUE,NA,4200000,46.7,60.2,-0.011506730351715153
P18124,RPL7,60S ribosomal protein L7,keep,keep,FALSE,TRUE,NA,530000,134,8.4,0.01411202778983934
P18206,VCL,Vinculin,keep,keep,FALSE,TRUE,NA,470000000,3.7,355.6,0.22372991749891447
P18428,LBP,Lipopolysaccharide-binding protein,remove: plasma,remove: plasma,TRUE,FALSE,Secreted to blood,4000000000,0,17.7,NA
P18577,RHCE,Blood group Rh(CE) polypeptide,keep,keep,FALSE,TRUE,NA,NA,58.7,12.1,NA
P18621,RPL17,60S ribosomal protein L17,keep,keep,FALSE,TRUE,NA,170000,8,1.1,-0.04761904761904762
P18669,PGAM1,Phosphoglycerate mutase 1,keep,keep,FALSE,TRUE,NA,33000000,1.5,12.3,0.10377768128528006
P18859,ATP5PF,"ATP synthase-coupling factor 6, mitochondrial",keep,keep,FALSE,TRUE,NA,240000,31.5,76.8,0.029960920538428137
P19237,TNNI1,"Troponin I, slow skeletal muscle",keep,keep,FALSE,FALSE,NA,340000,0,739,-0.12907077724706903
P19338,NCL,Nucleolin,keep,keep,FALSE,TRUE,NA,1900000,37.3,44.1,0.06133304385584021
P19367,HK1,Hexokinase-1,keep,keep,FALSE,TRUE,NA,2400000,24.5,74.2,0.03343465045592705
P19404,NDUFV2,"NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial",keep,keep,FALSE,TRUE,NA,NA,4.6,2.8,-0.058402084237950506
P19623,SRM,Spermidine synthase,keep,keep,FALSE,TRUE,NA,48000,4.8,11.4,0.21153846153846154
P19652,ORM2,Alpha-1-acid glycoprotein 2,remove: red-cell (blood-tracking + RBC proteome),remove: red-cell (blood-tracking + RBC proteome),TRUE,TRUE,Secreted to blood,36000000000,0.1,0,0.46005210594876245
P19823,ITIH2,Inter-alpha-trypsin inhibitor heavy chain H2,remove: red-cell (blood-tracking + RBC proteome),remove: red-cell (blood-tracking + RBC proteome),TRUE,TRUE,Secreted to blood,62000000000,0,44,0.5740055504162812
P19827,ITIH1,Inter-alpha-trypsin inhibitor heavy chain H1,remove: red-cell (blood-tracking + RBC proteome),remove: red-cell (blood-tracking + RBC proteome),TRUE,TRUE,Secreted to blood,110000000000,0,0.2,0.5681465821000705
P19971,TYMP,Thymidine phosphorylase,keep,keep,FALSE,FALSE,NA,10000000,4.6,1.5,-0.22631578947368425
P20020,ATP2B1,Plasma membrane calcium-transporting ATPase 1,keep,keep,FALSE,TRUE,NA,NA,13.6,196.7,NA
P20036,HLA-DPA1,"HLA class II histocompatibility antigen, DP alpha 1 chain",keep,keep,FALSE,TRUE,NA,300000,0.5,0,NA
P20042,EIF2S2,Eukaryotic translation initiation factor 2 subunit 2,keep,keep,FALSE,TRUE,NA,190000,57.9,33.6,0.06580326857847671
P20073,ANXA7,Annexin A7,keep,keep,FALSE,TRUE,NA,700000,31,157,0.10301780286582718
P20160,AZU1,Azurocidin,remove: plasma,remove: plasma,TRUE,FALSE,Secreted to blood,7000000,4.4,0,NA
P20231,TPSB2,Tryptase beta-2,remove: plasma,remove: plasma,TRUE,FALSE,Secreted to blood,NA,0,0.6,-0.21680672268907566
P20290,BTF3,Transcription factor BTF3,keep,keep,FALSE,TRUE,NA,130000,158.3,14.3,NA
P20292,ALOX5AP,Arachidonate 5-lipoxygenase-activating protein,keep,keep,FALSE,FALSE,NA,NA,13.3,0.3,NA
P20339,RAB5A,Ras-related protein Rab-5A,keep,keep,FALSE,TRUE,NA,170000,18.2,59.8,NA
P20340,RAB6A,Ras-related protein Rab-6A,keep,keep,FALSE,TRUE,NA,2300000,11.8,175.7,0.28862164662349676
P20472,PVALB,Parvalbumin alpha,keep,keep,FALSE,FALSE,NA,NA,0.1,0,-0.2786324786324786
P20618,PSMB1,Proteasome subunit beta type-1,keep,keep,FALSE,TRUE,NA,7200000,31.6,49.6,0.11745549283543204
P20674,COX5A,"Cytochrome c oxidase subunit 5A, mitochondrial",keep,keep,FALSE,TRUE,NA,200000,14.4,79.8,-0.19181502388189317
P20742,PZP,Pregnancy zone protein,remove: plasma,remove: plasma,TRUE,TRUE,Secreted to blood,34000000000,1.5,74.7,NA
P20774,OGN,Mimecan,keep,keep,FALSE,FALSE,Secreted in other tissues,28000000,4.6,40.2,-0.00980573543015726
P20807,CAPN3,Calpain-3,keep,keep,FALSE,FALSE,NA,NA,0,8.8,-0.13760407030527289
P20810,CAST,Calpastatin,keep,keep,FALSE,TRUE,NA,7900000,54.6,187.1,0.08869102682701203
P20929,NEB,Nebulin,keep,keep,FALSE,FALSE,NA,86000,0.3,22433.1,0.06697785497177594
P20962,PTMS,Parathymosin,keep,keep,FALSE,TRUE,NA,1600000,50.5,0.9,NA
P21266,GSTM3,Glutathione S-transferase Mu 3,keep,keep,FALSE,TRUE,NA,650000,28.6,4.5,0.005861919235779419
P21281,ATP6V1B2,"V-type proton ATPase subunit B, brain isoform",keep,keep,FALSE,TRUE,NA,220000,4.9,22.2,0.083399209486166
P21291,CSRP1,Cysteine and glycine-rich protein 1,keep,keep,FALSE,TRUE,NA,11000000,0,0.9,-9.380863039399627e-4
P21333,FLNA,Filamin-A,keep,keep,FALSE,TRUE,NA,1000000000,7.1,0.8,0.17640034737299173
P21397,MAOA,Amine oxidase [flavin-containing] A,keep,keep,FALSE,TRUE,NA,NA,0.6,9.4,0.056521739130434775
P21399,ACO1,Cytoplasmic aconitate hydratase,keep,keep,FALSE,TRUE,NA,9700000,0.1,64.9,-0.174880590534086
P21695,GPD1,"Glycerol-3-phosphate dehydrogenase [NAD(+)], cytoplasmic",keep,keep,FALSE,FALSE,NA,3900000,0,60.6,0.033760312635692576
P21796,VDAC1,Voltage-dependent anion-selective channel protein 1,keep,keep,FALSE,TRUE,NA,1400000,7.8,109.6,0.014329135909683023
P21810,BGN,Biglycan,keep,keep,FALSE,FALSE,Secreted to extracellular matrix,22000000,0,0.2,-0.2549019607843137
P21817,RYR1,Ryanodine receptor 1,keep,keep,FALSE,TRUE,NA,15000,0.2,3145.9,-0.13753799392097266
P21912,SDHB,"Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial",keep,keep,FALSE,TRUE,NA,NA,12.6,117.3,0.03397742075553626
P21926,CD9,CD9 antigen,keep,keep,FALSE,TRUE,Intracellular and membrane,4200000,2.6,9.7,0.2533333333333333
P21953,BCKDHB,"2-oxoisovalerate dehydrogenase subunit beta, mitochondrial",keep,keep,FALSE,FALSE,NA,NA,1.7,261.3,0.025482625482625487
P21964,COMT,Catechol O-methyltransferase,keep,keep,FALSE,TRUE,NA,8200,10.3,139.3,0.17414431082331175
P21980,TGM2,Protein-glutamine gamma-glutamyltransferase 2,keep,keep,FALSE,TRUE,Secreted to extracellular matrix,970000,25.4,7.1,0.2622880049337033
P22033,MMUT,"Methylmalonyl-CoA mutase, mitochondrial",keep,keep,FALSE,FALSE,NA,110000,3.4,27.3,-0.27878787878787875
P22059,OSBP,Oxysterol-binding protein 1,keep,keep,FALSE,TRUE,NA,34000,6.5,129.1,-0.3550387596899225
P22061,PCMT1,Protein-L-isoaspartate(D-aspartate) O-methyltransferase,keep,keep,FALSE,TRUE,NA,2200000,32,88.5,-0.05036908380373426
P22102,GART,Trifunctional purine biosynthetic protein adenosine-3,keep,keep,FALSE,TRUE,NA,350000,4.7,35.2,0.22092132618448404
P22234,PAICS,Multifunctional protein ADE2,keep,keep,FALSE,TRUE,NA,1200000,12.5,52.9,0.12340425531914893
P22307,SCP2,Non-specific lipid-transfer protein,keep,keep,FALSE,TRUE,NA,280000,5.8,178.4,0.15636284057336686
P22314,UBA1,Ubiquitin-like modifier-activating enzyme 1,keep,keep,FALSE,TRUE,NA,16000000,13,31,0.23871037776812853
P22352,GPX3,Glutathione peroxidase 3,remove: plasma,remove: plasma,TRUE,TRUE,Secreted to blood,2300000000,0.2,1.4,0.35563273935366957
P22392,NME2,Nucleoside diphosphate kinase B,keep,keep,FALSE,TRUE,NA,14000000,0,0,0.00890143291359097
P22570,FDXR,"NADPH:adrenodoxin oxidoreductase, mitochondrial",keep,keep,FALSE,FALSE,NA,NA,0.2,3,0.13819648093841644
P22626,HNRNPA2B1,Heterogeneous nuclear ribonucleoproteins A2/B1,keep,keep,FALSE,TRUE,Intracellular and membrane,5400000,130.6,438.3,0.32229700390794613
P22695,UQCRC2,"Cytochrome b-c1 complex subunit 2, mitochondrial",keep,keep,FALSE,TRUE,NA,160000,6.6,12.2,-0.13243595310464612
P22792,CPN2,Carboxypeptidase N subunit 2,remove: plasma,remove: plasma,TRUE,TRUE,Secreted to blood,9300000000,0,0.2,NA
P22830,FECH,"Ferrochelatase, mitochondrial",keep,keep,FALSE,TRUE,NA,NA,235.3,21.6,-0.16731421523280912
P22894,MMP8,Neutrophil collagenase,keep,keep,FALSE,FALSE,Secreted to extracellular matrix,3000000,7.4,0,NA
P23109,AMPD1,AMP deaminase 1,keep,keep,FALSE,FALSE,NA,12000,0,908.2,0.09715588363004776
P23142,FBLN1,Fibulin-1,keep,keep,FALSE,FALSE,Secreted to extracellular matrix,5600000000,0,1.1,-0.018767507002801123
P23246,SFPQ,"Splicing factor, proline- and glutamine-rich",keep,keep,FALSE,TRUE,NA,13000000,30.5,177.3,0.2909401709401709
P23284,PPIB,Peptidyl-prolyl cis-trans isomerase B,remove: plasma,remove: plasma,TRUE,TRUE,Secreted to blood,27000000,13.9,7.9,0.0765340733888375
P23297,S100A1,Protein S100-A1,keep,keep,FALSE,FALSE,NA,220000,0,18.2,-0.2685627442466348
P23327,HRC,Sarcoplasmic reticulum histidine-rich calcium-binding protein,keep,keep,FALSE,FALSE,Intracellular and membrane,170000,0,74.9,0.23295701259227095
P23368,ME2,"NAD-dependent malic enzyme, mitochondrial",keep,keep,FALSE,FALSE,NA,230000,3.9,126.8,0.0688868331791551
P23381,WARS1,"Tryptophan--tRNA ligase, cytoplasmic",keep,keep,FALSE,TRUE,NA,21000000,3.5,13.6,-0.10302960222016651
P23396,RPS3,40S ribosomal protein S3,keep,keep,FALSE,TRUE,NA,660000,360.3,19.6,0.1984368215371255
P23434,GCSH,"Glycine cleavage system H protein, mitochondrial",keep,keep,FALSE,FALSE,NA,45000,1.5,0.3,-0.20027752081406106
P23526,AHCY,Adenosylhomocysteinase,keep,keep,FALSE,TRUE,NA,7200000,1.6,6.7,0.21580547112462006
P23528,CFL1,Cofilin-1,keep,keep,FALSE,TRUE,NA,280000000,43,5.1,0.13145896656534956
P23588,EIF4B,Eukaryotic translation initiation factor 4B,keep,keep,FALSE,TRUE,NA,1200000,15.5,78.5,NA
P23634,ATP2B4,Plasma membrane calcium-transporting ATPase 4,keep,keep,FALSE,TRUE,NA,58000,5,48.4,0.03342245989304813
P23786,CPT2,"Carnitine O-palmitoyltransferase 2, mitochondrial",keep,keep,FALSE,TRUE,NA,NA,0.4,9.8,-0.03115501519756839
P23946,CMA1,Chymase,remove: plasma,remove: plasma,TRUE,FALSE,Secreted to blood,430000,0,0,0.047580645161290326
P24043,LAMA2,Laminin subunit alpha-2,keep,keep,FALSE,FALSE,Secreted to extracellular matrix,46000000,3,408.6,-0.30451909399277816
P24158,PRTN3,Myeloblastin,remove: plasma,remove: plasma,TRUE,FALSE,Secreted to blood,2500000,5.9,0,NA
P24298,GPT,Alanine aminotransferase 1,keep,keep,FALSE,TRUE,NA,14000000,0,17.6,0.11626139817629179
P24310,COX7A1,"Cytochrome c oxidase subunit 7A1, mitochondrial",keep,keep,FALSE,FALSE,NA,NA,0.3,64.6,-0.19442032132001735
P24534,EEF1B2,Elongation factor 1-beta,keep,keep,FALSE,TRUE,NA,940000,121.9,8.2,-0.15219279201042119
P24539,ATP5PB,"ATP synthase F(0) complex subunit B1, mitochondrial",keep,keep,FALSE,TRUE,NA,91000,8,61.2,-0.20158488927485887
P24666,ACP1,Low molecular weight phosphotyrosine protein phosphatase,keep,keep,FALSE,TRUE,NA,1100000,97.7,29.9,0.34313938341293965
P24752,ACAT1,"Acetyl-CoA acetyltransferase, mitochondrial",keep,keep,FALSE,TRUE,NA,730000,11,274.8,0.038862353452019105
P24844,MYL9,Myosin regulatory light polypeptide 9,keep,keep,FALSE,FALSE,NA,24000000,3.9,0.2,-0.03529411764705882
P25189,MPZ,Myelin protein P0,keep,keep,FALSE,FALSE,NA,NA,0,0.1,NA
P25311,AZGP1,Zinc-alpha-2-glycoprotein,remove: plasma,remove: plasma,TRUE,TRUE,Secreted to blood,17000000000,0,0.1,0.4137372802960222
P25325,MPST,3-mercaptopyruvate sulfurtransferase,keep,keep,FALSE,TRUE,NA,3600000,13.1,19.8,0.2253700277520814
P25398,RPS12,40S ribosomal protein S12,keep,keep,FALSE,TRUE,NA,830000,1098.2,25.9,-0.05536257056013895
P25685,DNAJB1,DnaJ homolog subfamily B member 1,keep,keep,FALSE,TRUE,NA,32000,15.5,909.3,0.09458128078817732
P25686,DNAJB2,DnaJ homolog subfamily B member 2,keep,keep,FALSE,TRUE,NA,5000,24.4,21.9,NA
P25705,ATP5F1A,"ATP synthase subunit alpha, mitochondrial",keep,keep,FALSE,TRUE,NA,10000000,33.8,115.5,-0.16185410334346506
P25786,PSMA1,Proteasome subunit alpha type-1,keep,keep,FALSE,TRUE,NA,11000000,1.9,4.8,0.020842379504993486
P25787,PSMA2,Proteasome subunit alpha type-2,keep,keep,FALSE,TRUE,NA,8600000,0,0.2,0.1741207121146331
P25788,PSMA3,Proteasome subunit alpha type-3,keep,keep,FALSE,TRUE,NA,10000000,8.5,109.8,0.05753365175857577
P25789,PSMA4,Proteasome subunit alpha type-4,keep,keep,FALSE,TRUE,NA,8300000,15.8,35.6,0.11333043855840208
P25815,S100P,Protein S100-P,keep,keep,FALSE,TRUE,NA,3800000,4.1,0.5,NA
P26038,MSN,Moesin,keep,keep,FALSE,TRUE,NA,130000000,8.7,12.8,0.10182370820668693
P26196,DDX6,Probable ATP-dependent RNA helicase DDX6,keep,keep,FALSE,TRUE,NA,25000,28.7,149.5,0.25912754860123277
P26368,U2AF2,Splicing factor U2AF 65 kDa subunit,keep,keep,FALSE,FALSE,NA,100000,5.7,7.8,NA
P26373,RPL13,60S ribosomal protein L13,keep,keep,FALSE,TRUE,NA,72000,529.4,36.3,0.18483105096831698
P26440,IVD,"Isovaleryl-CoA dehydrogenase, mitochondrial",keep,keep,FALSE,FALSE,NA,5600,3,35.4,-0.039161270428615474
P26447,S100A4,Protein S100-A4,remove: plasma,remove: plasma,TRUE,TRUE,Secreted to blood,8100000,75.9,1.5,0.3201259227095093
P26583,HMGB2,High mobility group protein B2,remove: plasma,remove: plasma,TRUE,TRUE,Secreted to blood,830000,265.1,3.7,0.32547274749721916
P26599,PTBP1,Polypyrimidine tract-binding protein 1,keep,keep,FALSE,TRUE,NA,1900000,25.9,16.2,-0.02189381499726327
P26639,TARS1,"Threonine--tRNA ligase 1, cytoplasmic",keep,keep,FALSE,TRUE,NA,1300000,28.4,20.7,-0.0473389355742297
P26640,VARS1,Valine--tRNA ligase,keep,keep,FALSE,TRUE,NA,100000,3.2,1.5,-0.10872848082150408
P26641,EEF1G,Elongation factor 1-gamma,keep,keep,FALSE,TRUE,NA,7000000,0,0.4,0.035822839774207554
P26678,PLN,Cardiac phospholamban,keep,keep,FALSE,FALSE,NA,NA,0,207.3,-0.07516188714153561
P26885,FKBP2,Peptidyl-prolyl cis-trans isomerase FKBP2,keep,keep,FALSE,TRUE,Intracellular and membrane,570000,0,1.7,-0.029293863706444646
P27105,STOM,Erythrocyte band 7 integral membrane protein,remove: red-cell (blood-tracking + RBC proteome),remove: red-cell (blood-tracking + RBC proteome),TRUE,TRUE,NA,23000000,152.8,44.1,0.5590534085974815
P27169,PON1,Serum paraoxonase/arylesterase 1,remove: red-cell (blood-tracking + RBC proteome),remove: red-cell (blood-tracking + RBC proteome),TRUE,TRUE,Secreted to blood,15000000000,0,1.1,0.5794871794871794
P27338,MAOB,Amine oxidase [flavin-containing] B,keep,keep,FALSE,FALSE,NA,56000,0.2,481.1,-0.09042553191489362
P27348,YWHAQ,14-3-3 protein theta,keep,keep,FALSE,TRUE,NA,71000000,25.6,116,0.09372822299651569
P27635,RPL10,60S ribosomal protein L10,keep,keep,FALSE,TRUE,NA,330000,297.6,65.3,0.18754171301446051
P27694,RPA1,Replication protein A 70 kDa DNA-binding subunit,keep,keep,FALSE,TRUE,NA,17000,14.2,73.8,0.1821428571428571
P27695,APEX1,DNA-(apurinic or apyrimidinic site) lyase,keep,keep,FALSE,TRUE,NA,220000,21.8,48,0.06521739130434781
P27797,CALR,Calreticulin,keep,keep,FALSE,TRUE,Intracellular and membrane,120000000,37.2,10.3,0.280527289546716
P27816,MAP4,Microtubule-associated protein 4,keep,keep,FALSE,TRUE,NA,600000,0.9,2090.4,0.09520191055145463
P27824,CANX,Calnexin,keep,keep,FALSE,TRUE,NA,12000000,3.5,4.3,-0.11647850629613547
P28066,PSMA5,Proteasome subunit alpha type-5,keep,keep,FALSE,TRUE,NA,13000000,17.1,50.5,0.09335649153278332
P28070,PSMB4,Proteasome subunit beta type-4,keep,keep,FALSE,TRUE,NA,4700000,32.8,7.8,0.16443108233117484
P28072,PSMB6,Proteasome subunit beta type-6,keep,keep,FALSE,TRUE,NA,3200000,21.7,12,0.14384828862164664
P28074,PSMB5,Proteasome subunit beta type-5,keep,keep,FALSE,TRUE,NA,4400000,11.1,34.1,0.13297872340425532
P28161,GSTM2,Glutathione S-transferase Mu 2,keep,keep,FALSE,TRUE,NA,1600000,0,27.6,0.1982197134172818
P28289,TMOD1,Tropomodulin-1,keep,keep,FALSE,TRUE,NA,64000,37.6,159.6,0.32503556187766713
P28331,NDUFS1,"NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial",keep,keep,FALSE,TRUE,NA,44000,1.7,6.1,-0.11235345201910552
P28482,MAPK1,Mitogen-activated protein kinase 1,keep,keep,FALSE,TRUE,NA,270000,34.2,161,0.17703515263644773
P28676,GCA,Grancalcin,keep,keep,FALSE,TRUE,NA,100000,10.4,1.6,NA
P28838,LAP3,Cytosol aminopeptidase,keep,keep,FALSE,TRUE,NA,8000000,2.3,13.3,-0.25520351526364476
P29144,TPP2,Tripeptidyl-peptidase 2,keep,keep,FALSE,TRUE,NA,630000,6.8,134.1,0.1280579885231048
P29218,IMPA1,Inositol monophosphatase 1,keep,keep,FALSE,TRUE,NA,370000,1.8,19.1,-0.1482848458532349
P29401,TKT,Transketolase,keep,keep,FALSE,TRUE,NA,120000000,11.4,9.6,0.29587242026266425
P29622,SERPINA4,Kallistatin,remove: plasma,remove: plasma,TRUE,TRUE,Secreted to blood,7700000000,0,0,0.3678260869565217
P29692,EEF1D,Elongation factor 1-delta,keep,keep,FALSE,TRUE,NA,1200000,59,6,-0.02898393399913157
P29966,MARCKS,Myristoylated alanine-rich C-kinase substrate,keep,keep,FALSE,TRUE,NA,8500000,1.3,4.8,-0.03218520609824958
P29972,AQP1,Aquaporin-1,keep,keep,FALSE,TRUE,NA,1600000,10.9,0.4,0.3442508710801394
P29992,GNA11,Guanine nucleotide-binding protein subunit alpha-11,keep,keep,FALSE,TRUE,NA,NA,1.5,15.4,0.030710466004583648
P30038,ALDH4A1,"Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial",keep,keep,FALSE,TRUE,NA,82000,1.7,15.2,-0.077181936604429
P30040,ERP29,Endoplasmic reticulum resident protein 29,keep,keep,FALSE,TRUE,Intracellular and membrane,1400000,5.9,19.5,0.13253160653715693
P30041,PRDX6,Peroxiredoxin-6,keep,keep,FALSE,TRUE,NA,73000000,89.8,93.3,0.32077724706904037
P30043,BLVRB,Flavin reductase (NADPH),remove: red-cell (blood-tracking + RBC proteome),remove: red-cell (blood-tracking + RBC proteome),TRUE,TRUE,NA,210000000,921.8,80.5,0.5531914893617021
P30044,PRDX5,"Peroxiredoxin-5, mitochondrial",keep,keep,FALSE,TRUE,NA,6200000,100,6.4,-0.008792878853669127
P30046,DDT,D-dopachrome decarboxylase,keep,keep,FALSE,TRUE,NA,NA,17.5,1.4,-0.043974630021141645
P30048,PRDX3,"Thioredoxin-dependent peroxide reductase, mitochondrial",keep,keep,FALSE,TRUE,NA,2300000,9.8,24.6,-0.19366044290056447
P30049,ATP5F1D,"ATP synthase subunit delta, mitochondrial",keep,keep,FALSE,TRUE,NA,260000,26.3,54,-0.032891880156317846
P30050,RPL12,60S ribosomal protein L12,keep,keep,FALSE,TRUE,NA,260000,229.7,16.9,0.20086339808818993
P30084,ECHS1,"Enoyl-CoA hydratase, mitochondrial",keep,keep,FALSE,TRUE,NA,1000000,0.6,12.4,-0.03907946157186279
P30085,CMPK1,UMP-CMP kinase,keep,keep,FALSE,TRUE,Intracellular and membrane,1900000,11.5,101.1,-0.015494912118408881
P30086,PEBP1,Phosphatidylethanolamine-binding protein 1,keep,keep,FALSE,TRUE,NA,28000000,2.3,36.8,-0.15468953538862354
P30101,PDIA3,Protein disulfide-isomerase A3,keep,keep,FALSE,TRUE,Intracellular and membrane,110000000,26.7,35.7,-0.047178538390379283
P30153,PPP2R1A,Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform,keep,keep,FALSE,TRUE,NA,1800000,3.5,40.8,0.12451150673035172
P30405,PPIF,"Peptidyl-prolyl cis-trans isomerase F, mitochondrial",keep,keep,FALSE,FALSE,NA,260000,2,4.8,-0.0523230568823274
P30419,NMT1,Glycylpeptide N-tetradecanoyltransferase 1,keep,keep,FALSE,TRUE,NA,180000,16.5,164.9,-0.08545792756319072
P30519,HMOX2,Heme oxygenase 2,keep,keep,FALSE,TRUE,NA,NA,0.2,0.4,NA
P30520,ADSS2,Adenylosuccinate synthetase isozyme 2,keep,keep,FALSE,TRUE,NA,500000,6.5,53.6,0.0985670864090317
P30533,LRPAP1,Alpha-2-macroglobulin receptor-associated protein,keep,keep,FALSE,TRUE,NA,NA,9.6,35,0.17233833023306705
P30536,TSPO,Translocator protein,keep,keep,FALSE,TRUE,NA,NA,42.9,4.6,0.06394542090656799
P30566,ADSL,Adenylosuccinate lyase,keep,keep,FALSE,TRUE,NA,320000,0,2.8,-0.13251618871415358
P30613,PKLR,Pyruvate kinase PKLR,keep,keep,FALSE,TRUE,NA,8800000,1.5,0,-0.019404125286478228
P30622,CLIP1,CAP-Gly domain-containing linker protein 1,keep,keep,FALSE,TRUE,NA,5000,1.7,1170.5,0.11172595520421606
P30626,SRI,Sorcin,keep,keep,FALSE,TRUE,NA,1300000,46.1,5.6,0.3082995951417004
P30711,GSTT1,Glutathione S-transferase theta-1,keep,keep,FALSE,TRUE,NA,NA,NA,NA,-0.09899888765294772
P30740,SERPINB1,Leukocyte elastase inhibitor,remove: plasma,remove: plasma,TRUE,TRUE,Secreted to blood,26000000,13,17,0.1975023126734505
P30837,ALDH1B1,"Aldehyde dehydrogenase X, mitochondrial",keep,keep,FALSE,FALSE,NA,320000,0.2,0.7,0.2814806773773339
P31040,SDHA,"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial",keep,keep,FALSE,TRUE,NA,230000,0.2,0.3,-0.028441163699522362
P31146,CORO1A,Coronin-1A,keep,keep,FALSE,TRUE,NA,42000000,3.4,0.2,NA
P31150,GDI1,Rab GDP dissociation inhibitor alpha,keep,keep,FALSE,TRUE,NA,32000000,0.4,10.1,0.07989578810247502
P31151,S100A7,Protein S100-A7,remove: keratin,psoriasin; skin,TRUE,TRUE,Secreted in other tissues,42000000,0,0,NA
P31153,MAT2A,S-adenosylmethionine synthase isoform type-2,keep,keep,FALSE,TRUE,NA,950000,13.1,136.7,0.23539932161578783
P31415,CASQ1,Calsequestrin-1,keep,keep,FALSE,FALSE,Intracellular and membrane,7800,0,182,0.16131133304385584
P31749,AKT1,RAC-alpha serine/threonine-protein kinase,keep,keep,FALSE,TRUE,NA,7600,4.7,7,-0.11599511599511599
P31751,AKT2,RAC-beta serine/threonine-protein kinase,keep,keep,FALSE,TRUE,NA,NA,8,63,-0.08856951871657753
P31930,UQCRC1,"Cytochrome b-c1 complex subunit 1, mitochondrial",keep,keep,FALSE,TRUE,NA,180000,10.9,65.3,-0.14633087277464177
P31937,HIBADH,"3-hydroxyisobutyrate dehydrogenase, mitochondrial",keep,keep,FALSE,TRUE,NA,840000,3.2,327.8,-0.20343030829353018
P31939,ATIC,Bifunctional purine biosynthesis protein PURH,keep,keep,FALSE,TRUE,NA,4900000,0.7,20.4,0.09281372123317412
P31942,HNRNPH3,Heterogeneous nuclear ribonucleoprotein H3,keep,keep,FALSE,TRUE,NA,56000,24.9,64.5,0.04954954954954954
P31943,HNRNPH1,Heterogeneous nuclear ribonucleoprotein H,keep,keep,FALSE,TRUE,NA,850000,9.8,43.8,0.20154949121184088
P31946,YWHAB,14-3-3 protein beta/alpha,keep,keep,FALSE,TRUE,NA,88000000,28.2,14.7,0.40392965696917066
P31948,STIP1,Stress-induced-phosphoprotein 1,keep,keep,FALSE,TRUE,NA,6300000,8.4,18,0.12288319583152409
P31949,S100A11,Protein S100-A11,keep,keep,FALSE,TRUE,NA,4800000,16.2,0.7,0.15497185741088185
