uniprot_id,gene,description,verdict,reason,contaminant,in_rbc,secretome,blood_conc,ery,myo,blood_cor
Q8TEA8,DTD1,D-aminoacyl-tRNA deacylase 1,keep,keep,FALSE,TRUE,NA,310000,0,3.6,0.0031007751937984496
Q8WTS6,SETD7,Histone-lysine N-methyltransferase SETD7,keep,keep,FALSE,FALSE,NA,NA,1.6,58.7,0.1167900092506938
Q8WUD1,RAB2B,Ras-related protein Rab-2B,keep,keep,FALSE,TRUE,NA,NA,39.2,28.9,-0.388695652173913
Q8WUM4,PDCD6IP,Programmed cell death 6-interacting protein,keep,keep,FALSE,TRUE,Intracellular and membrane,2300000,6.7,96.9,-0.047062904717853835
Q8WVI0,SMIM4,Small integral membrane protein 4,keep,keep,FALSE,TRUE,NA,NA,0.3,105.7,-0.09512195121951222
Q8WVM8,SCFD1,Sec1 family domain-containing protein 1,keep,keep,FALSE,TRUE,NA,69000,45.4,197.6,-0.24608819345661448
Q8WW22,DNAJA4,DnaJ homolog subfamily A member 4,keep,keep,FALSE,TRUE,NA,NA,34.7,70.1,0.03200740055504162
Q8WW59,SPRYD4,SPRY domain-containing protein 4,keep,keep,FALSE,FALSE,NA,75000,0.2,6.6,-0.002035152636447733
Q8WWC4,MAIP1,"m-AAA protease-interacting protein 1, mitochondrial",keep,keep,FALSE,FALSE,NA,NA,1.7,34,NA
Q8WWV3,RTN4IP1,"Reticulon-4-interacting protein 1, mitochondrial",keep,keep,FALSE,FALSE,NA,NA,3.1,73.7,0.07335834896810509
Q8WX93,PALLD,Palladin,keep,keep,FALSE,FALSE,NA,12000,0.1,2714.2,NA
Q8WXH0,SYNE2,Nesprin-2,remove: red-cell (blood-tracking + RBC proteome),remove: red-cell (blood-tracking + RBC proteome),TRUE,TRUE,NA,NA,3.1,302.5,0.5774358974358974
Q8WY91,THAP4,THAP domain-containing protein 4,keep,keep,FALSE,FALSE,NA,NA,0.1,29.2,-0.12605042016806722
Q8WYQ3,CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",keep,keep,FALSE,FALSE,NA,NA,3.5,14.2,-0.17429643527204508
Q8WZ42,TTN,Titin,keep,keep,FALSE,TRUE,NA,4100000,1.8,35695.3,0.13764654798089448
Q8WZ82,OVCA2,Esterase OVCA2,keep,keep,FALSE,TRUE,NA,NA,0,0,NA
Q8WZA0,LZIC,Protein LZIC,keep,keep,FALSE,TRUE,NA,310000,1.9,30.8,0.20787992495309573
Q8WZA9,IRGQ,Immunity-related GTPase family Q protein,keep,keep,FALSE,TRUE,NA,33000,3,1.7,-0.1543417366946779
Q92499,DDX1,ATP-dependent RNA helicase DDX1,keep,keep,FALSE,TRUE,NA,35000,12.6,75,-0.2602913968547641
Q92506,HSD17B8,Estradiol 17-beta-dehydrogenase 8,keep,keep,FALSE,TRUE,NA,84000,0,0.7,0.04211897524967434
Q92523,CPT1B,"Carnitine O-palmitoyltransferase 1, muscle isoform",keep,keep,FALSE,FALSE,NA,NA,0,3.3,0.09607034303082934
Q92530,PSMF1,Proteasome inhibitor PI31 subunit,keep,keep,FALSE,TRUE,NA,310000,107.6,92.9,0.19568300955905021
Q92552,MRPS27,"28S ribosomal protein S27, mitochondrial",keep,keep,FALSE,FALSE,NA,NA,6.6,80.1,-0.22260869565217387
Q92575,UBXN4,UBX domain-containing protein 4,keep,keep,FALSE,FALSE,NA,NA,17.6,194.2,NA
Q92598,HSPH1,Heat shock protein 105 kDa,keep,keep,FALSE,TRUE,NA,1000000,24.6,14.6,0.21625615763546793
Q92614,MYO18A,Unconventional myosin-XVIIIa,keep,keep,FALSE,TRUE,NA,3100,1.8,371,0.008456659619450317
Q92616,GCN1,eIF-2-alpha kinase activator GCN1,keep,keep,FALSE,TRUE,NA,180000,6.1,47.2,-0.19711042311661506
Q92629,SGCD,Delta-sarcoglycan,keep,keep,FALSE,FALSE,NA,NA,1.5,2979.1,0.13829787234042554
Q92667,AKAP1,"A-kinase anchor protein 1, mitochondrial",keep,keep,FALSE,TRUE,NA,NA,0.2,90.6,0.010714285714285713
Q92696,RABGGTA,Geranylgeranyl transferase type-2 subunit alpha,keep,keep,FALSE,TRUE,NA,NA,0,0.8,0.029900332225913623
Q92734,TFG,Protein TFG,keep,keep,FALSE,TRUE,NA,170000,1.1,64.4,-0.1306340718105424
Q92736,RYR2,Ryanodine receptor 2,keep,keep,FALSE,TRUE,NA,NA,0,32,0.08000434216239687
Q92747,ARPC1A,Actin-related protein 2/3 complex subunit 1A,keep,keep,FALSE,TRUE,NA,200000,0.4,0.1,NA
Q92841,DDX17,Probable ATP-dependent RNA helicase DDX17,keep,keep,FALSE,TRUE,Intracellular and membrane,110000,36,608.6,0.21282593375616632
Q92879,CELF1,CUGBP Elav-like family member 1,keep,keep,FALSE,TRUE,NA,NA,21,304.4,NA
Q92882,OSTF1,Osteoclast-stimulating factor 1,keep,keep,FALSE,TRUE,NA,430000,7.7,7.9,NA
Q92890,UFD1,Ubiquitin recognition factor in ER-associated degradation protein 1,keep,keep,FALSE,TRUE,NA,6300,13.1,30,0.2571805006587615
Q92901,RPL3L,60S ribosomal protein L3-like,keep,keep,FALSE,FALSE,NA,NA,0.3,352,NA
Q92905,COPS5,COP9 signalosome complex subunit 5,keep,keep,FALSE,TRUE,NA,35000,9.2,49.2,0.15631784628745116
Q92947,GCDH,"Glutaryl-CoA dehydrogenase, mitochondrial",keep,keep,FALSE,TRUE,NA,NA,5.9,21.6,-0.1819838056680162
Q92973,TNPO1,Transportin-1,keep,keep,FALSE,TRUE,NA,150000,14.6,415.8,0.07396950875211747
Q92995,USP13,Ubiquitin carboxyl-terminal hydrolase 13,keep,keep,FALSE,TRUE,NA,NA,0,108.5,-0.12352941176470587
Q93008,USP9X,Probable ubiquitin carboxyl-terminal hydrolase FAF-X,keep,keep,FALSE,TRUE,NA,16000,59.1,190.8,-0.048411964230650625
Q93009,USP7,Ubiquitin carboxyl-terminal hydrolase 7,keep,keep,FALSE,TRUE,NA,15000,48.4,48,NA
Q93034,CUL5,Cullin-5,keep,keep,FALSE,TRUE,NA,6800,3.8,295.6,-0.05796786799826314
Q93052,LPP,Lipoma-preferred partner,keep,keep,FALSE,FALSE,NA,230000,26.8,1088.6,-0.2030791788856305
Q93084,ATP2A3,Sarcoplasmic/endoplasmic reticulum calcium ATPase 3,keep,keep,FALSE,TRUE,NA,6300000,7,0.7,-0.03180633955709944
Q93088,BHMT,Betaine--homocysteine S-methyltransferase 1,keep,keep,FALSE,FALSE,NA,15000000,0,0.2,NA
Q93100,PHKB,Phosphorylase b kinase regulatory subunit beta,keep,keep,FALSE,TRUE,NA,NA,7.5,471.2,-0.26074685193226227
Q969G5,CAVIN3,Caveolae-associated protein 3,keep,keep,FALSE,FALSE,NA,NA,0,0.6,NA
Q969Q5,RAB24,Ras-related protein Rab-24,keep,keep,FALSE,TRUE,NA,NA,0,6.1,-0.14608695652173911
Q969X5,ERGIC1,Endoplasmic reticulum-Golgi intermediate compartment protein 1,keep,keep,FALSE,TRUE,NA,NA,1.4,72.9,0.03362369337979095
Q969Z3,MTARC2,Mitochondrial amidoxime reducing component 2,keep,keep,FALSE,TRUE,NA,NA,0,37.2,0.1699248120300752
Q96A26,FAM162A,Protein FAM162A,keep,keep,FALSE,TRUE,NA,17000,0.2,55.7,-0.1857359965262701
Q96A32,MYLPF,"Myosin regulatory light chain 2, skeletal muscle isoform",keep,keep,FALSE,FALSE,NA,860000,0.2,239.3,0.21580547112462006
Q96A33,CCDC47,Coiled-coil domain-containing protein 47,keep,keep,FALSE,TRUE,NA,NA,7.1,53.2,NA
Q96AB3,ISOC2,Isochorismatase domain-containing protein 2,keep,keep,FALSE,TRUE,NA,130000,4.6,4.5,-0.045701259227095094
Q96AC1,FERMT2,Fermitin family homolog 2,keep,keep,FALSE,FALSE,NA,81000,0,96.8,0.03145235892691952
Q96AE4,FUBP1,Far upstream element-binding protein 1,keep,keep,FALSE,TRUE,NA,27000,10.4,125.6,0.23754789272030646
Q96AG3,SLC25A46,Solute carrier family 25 member 46,keep,keep,FALSE,TRUE,NA,NA,0.4,54.3,-0.14673377831272566
Q96AN5,TMEM143,Transmembrane protein 143,keep,keep,FALSE,FALSE,NA,NA,0.2,51.2,-0.09908386187455955
Q96AQ6,PBXIP1,Pre-B-cell leukemia transcription factor-interacting protein 1,keep,keep,FALSE,TRUE,NA,44000,1.9,21.5,0.19018671298306558
Q96AY3,FKBP10,Peptidyl-prolyl cis-trans isomerase FKBP10,keep,keep,FALSE,FALSE,Intracellular and membrane,84000,0,0.8,NA
Q96B96,TMEM159,Promethin,keep,keep,FALSE,FALSE,NA,NA,0,26.8,NA
Q96BM9,ARL8A,ADP-ribosylation factor-like protein 8A,keep,keep,FALSE,TRUE,NA,NA,1.7,11.5,-0.11093104286524592
Q96C00,ZBTB9,Zinc finger and BTB domain-containing protein 9,keep,keep,FALSE,FALSE,NA,NA,0,0,0.13023255813953488
Q96C01,FAM136A,Protein FAM136A,keep,keep,FALSE,FALSE,NA,NA,3.5,13,-0.3577075098814229
Q96C11,FGGY,FGGY carbohydrate kinase domain-containing protein,keep,keep,FALSE,TRUE,NA,95000,5.6,526.5,-0.04153846153846154
Q96C19,EFHD2,EF-hand domain-containing protein D2,keep,keep,FALSE,TRUE,NA,250000,10.8,0.4,NA
Q96C23,GALM,Aldose 1-epimerase,keep,keep,FALSE,TRUE,NA,530000,5.9,87.4,0.04594785059901339
Q96C90,PPP1R14B,Protein phosphatase 1 regulatory subunit 14B,keep,keep,FALSE,FALSE,NA,55000,10.4,11.8,0.05213903743315508
Q96CM8,ACSF2,"Medium-chain acyl-CoA ligase ACSF2, mitochondrial",keep,keep,FALSE,FALSE,NA,NA,0.2,115.7,-0.022016651248843663
Q96CN7,ISOC1,Isochorismatase domain-containing protein 1,keep,keep,FALSE,TRUE,NA,1500000,4.5,8.2,-0.13922294172062905
Q96CT7,CCDC124,Coiled-coil domain-containing protein 124,keep,keep,FALSE,TRUE,NA,NA,8.3,6.1,NA
Q96CV9,OPTN,Optineurin,keep,keep,FALSE,TRUE,NA,2400000,84.2,244.8,0.06904475325527956
Q96CW1,AP2M1,AP-2 complex subunit mu,keep,keep,FALSE,TRUE,NA,6500,64.1,21.4,-0.05891181988742966
Q96CX2,KCTD12,BTB/POZ domain-containing protein KCTD12,keep,keep,FALSE,TRUE,NA,4700000,3.9,0.4,-0.12353649195754457
Q96D15,RCN3,Reticulocalbin-3,keep,keep,FALSE,FALSE,Intracellular and membrane,3800000,0.2,2.7,NA
Q96DA6,DNAJC19,Mitochondrial import inner membrane translocase subunit TIM14,keep,keep,FALSE,TRUE,NA,NA,6.1,48.5,-0.20443548387096774
Q96DB5,RMDN1,Regulator of microtubule dynamics protein 1,keep,keep,FALSE,TRUE,NA,NA,3.4,118.8,1.8501387604070302e-4
Q96DC8,ECHDC3,"Enoyl-CoA hydratase domain-containing protein 3, mitochondrial",keep,keep,FALSE,FALSE,NA,170000,0.1,23.6,0.0988540870893812
Q96DE0,NUDT16,U8 snoRNA-decapping enzyme,keep,keep,FALSE,TRUE,NA,27000,3.6,7.7,-0.14722617354196302
Q96DG6,CMBL,Carboxymethylenebutenolidase homolog,keep,keep,FALSE,TRUE,NA,630000,8.8,77.6,0.06155015197568389
Q96DH6,MSI2,RNA-binding protein Musashi homolog 2,keep,keep,FALSE,FALSE,NA,NA,20.3,1085.4,-0.14362226920366455
Q96DV4,MRPL38,"39S ribosomal protein L38, mitochondrial",keep,keep,FALSE,FALSE,NA,NA,0,0.9,-0.3879699248120301
Q96EL3,MRPL53,"39S ribosomal protein L53, mitochondrial",keep,keep,FALSE,FALSE,NA,NA,0.1,0.4,NA
Q96EM0,L3HYPDH,Trans-3-hydroxy-L-proline dehydratase,keep,keep,FALSE,TRUE,NA,28000,0,17.7,-0.1925465838509317
Q96EY1,DNAJA3,"DnaJ homolog subfamily A member 3, mitochondrial",keep,keep,FALSE,FALSE,NA,33000,0.2,2,0.07517233833023307
Q96EY7,PTCD3,"Pentatricopeptide repeat domain-containing protein 3, mitochondrial",keep,keep,FALSE,FALSE,NA,NA,9.8,149.8,-0.050219941348973604
Q96EY8,MMAB,Corrinoid adenosyltransferase,keep,keep,FALSE,FALSE,NA,43000,1.7,48.5,-0.18883689839572193
Q96FJ2,DYNLL2,"Dynein light chain 2, cytoplasmic",keep,keep,FALSE,TRUE,NA,760000,17.6,8.8,-0.17618323925314808
Q96FQ6,S100A16,Protein S100-A16,keep,keep,FALSE,TRUE,NA,270000,0.2,1.3,0.15487179487179487
Q96FV2,SCRN2,Secernin-2,keep,keep,FALSE,TRUE,NA,330000,0,7.3,-0.14222941720629048
Q96FW1,OTUB1,Ubiquitin thioesterase OTUB1,keep,keep,FALSE,TRUE,NA,1200000,8.1,35,0.10058587727412889
Q96FZ7,CHMP6,Charged multivesicular body protein 6,keep,keep,FALSE,TRUE,NA,10000,3.3,8.8,0.059218559218559216
Q96GG9,DCUN1D1,DCN1-like protein 1,keep,keep,FALSE,TRUE,NA,280000,50.7,125.9,0.21669037458511142
Q96GK7,FAHD2A,Fumarylacetoacetate hydrolase domain-containing protein 2A,keep,keep,FALSE,TRUE,NA,100000,0,25.6,-0.34992887624466573
Q96GX9,APIP,Methylthioribulose-1-phosphate dehydratase,keep,keep,FALSE,TRUE,NA,54000,3.2,75.8,-0.08698553948832036
Q96H20,SNF8,Vacuolar-sorting protein SNF8,keep,keep,FALSE,TRUE,NA,NA,17.7,36.6,NA
Q96HC4,PDLIM5,PDZ and LIM domain protein 5,keep,keep,FALSE,TRUE,NA,1500000,5.2,5563.8,0.12320885801128963
Q96HE7,ERO1A,ERO1-like protein alpha,keep,keep,FALSE,TRUE,Intracellular and membrane,30000,2.2,25.5,-0.14285714285714285
Q96HN2,AHCYL2,Adenosylhomocysteinase 3,keep,keep,FALSE,FALSE,NA,91000,1.8,374.2,-0.029326475942565967
Q96HY7,DHTKD1,"Probable 2-oxoglutarate dehydrogenase E1 component DHKTD1, mitochondrial",keep,keep,FALSE,FALSE,NA,NA,1.6,56.5,-0.19607843137254904
Q96I23,PYURF,"Protein preY, mitochondrial",keep,keep,FALSE,FALSE,NA,NA,0,0,-0.09584214235377025
Q96I99,SUCLG2,"Succinate--CoA ligase [GDP-forming] subunit beta, mitochondrial",keep,keep,FALSE,TRUE,NA,270000,7.5,263.3,-0.2074468085106383
Q96IU4,ABHD14B,Protein ABHD14B,keep,keep,FALSE,TRUE,NA,2300000,0,4.9,-0.05631359851988899
Q96IV0,NGLY1,Peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase,keep,keep,FALSE,TRUE,NA,NA,13.9,148.4,0.4387254901960785
Q96IX5,ATP5MD,"ATP synthase membrane subunit DAPIT, mitochondrial",keep,keep,FALSE,TRUE,NA,14000,41.7,60,0.026270082501085538
Q96IY4,CPB2,Carboxypeptidase B2,remove: plasma,remove: plasma,TRUE,TRUE,Secreted to blood,4300000000,1.5,2.5,NA
Q96JB5,CDK5RAP3,CDK5 regulatory subunit-associated protein 3,keep,keep,FALSE,TRUE,NA,NA,3,2.8,NA
Q96JJ7,TMX3,Protein disulfide-isomerase TMX3,keep,keep,FALSE,TRUE,Intracellular and membrane,NA,1.5,39.8,0.11564171122994653
Q96K17,BTF3L4,Transcription factor BTF3 homolog 4,keep,keep,FALSE,TRUE,NA,23000,8.3,85.5,0.05994729907773386
Q96K76,USP47,Ubiquitin carboxyl-terminal hydrolase 47,keep,keep,FALSE,TRUE,NA,8600,22.7,434.9,0.15607287449392712
Q96KP4,CNDP2,Cytosolic non-specific dipeptidase,keep,keep,FALSE,TRUE,NA,2200000,2.2,5,-0.16310935441370222
Q96L96,ALPK3,Alpha-protein kinase 3,keep,keep,FALSE,TRUE,NA,NA,0,774.4,0.016068376068376064
Q96MF2,STAC3,SH3 and cysteine-rich domain-containing protein 3,keep,keep,FALSE,FALSE,NA,NA,0.1,358.7,-0.12270168855534713
Q96MF6,COQ10A,"Coenzyme Q-binding protein COQ10 homolog A, mitochondrial",keep,keep,FALSE,FALSE,NA,NA,0.2,237.8,-0.04791859389454208
Q96MG2,JSRP1,Junctional sarcoplasmic reticulum protein 1,keep,keep,FALSE,FALSE,NA,21000,8.8,36.2,-0.21330872774641774
Q96MW1,CCDC43,Coiled-coil domain-containing protein 43,keep,keep,FALSE,TRUE,NA,NA,0.1,18.3,-0.1925465838509317
Q96NY7,CLIC6,Chloride intracellular channel protein 6,keep,keep,FALSE,FALSE,NA,NA,0,2.1,-0.14895470383275264
Q96P70,IPO9,Importin-9,keep,keep,FALSE,TRUE,NA,130000,9.2,109.5,NA
Q96PD5,PGLYRP2,N-acetylmuramoyl-L-alanine amidase,remove: plasma,remove: plasma,TRUE,TRUE,Secreted to blood,21000000000,0,0.4,0.21435605646131958
Q96PE7,MCEE,"Methylmalonyl-CoA epimerase, mitochondrial",keep,keep,FALSE,TRUE,NA,15000,0.2,164.2,-0.24324324324324328
Q96PU8,QKI,Protein quaking,keep,keep,FALSE,FALSE,NA,NA,27.6,3258.7,0.22979094076655057
Q96Q06,PLIN4,Perilipin-4,keep,keep,FALSE,FALSE,NA,130000,0,56.5,-0.19138080764220583
Q96QK1,VPS35,Vacuolar protein sorting-associated protein 35,keep,keep,FALSE,TRUE,NA,520000,5.5,62.1,-0.007832254085723096
Q96RD7,PANX1,Pannexin-1,keep,keep,FALSE,TRUE,NA,NA,0.2,8.2,NA
Q96RP9,GFM1,"Elongation factor G, mitochondrial",keep,keep,FALSE,FALSE,NA,43000,2.7,74,-0.1334494773519164
Q96RQ3,MCCC1,"Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial",keep,keep,FALSE,FALSE,NA,7700,0.5,117.4,-0.047842401500938096
Q96S19,METTL26,Methyltransferase-like 26,keep,keep,FALSE,TRUE,NA,NA,5,3.3,0.2112375533428165
Q96S66,CLCC1,Chloride channel CLIC-like protein 1,keep,keep,FALSE,TRUE,NA,NA,0,3.3,0.02766798418972332
Q96S96,PEBP4,Phosphatidylethanolamine-binding protein 4,keep,keep,FALSE,FALSE,Secreted in other tissues,39000000,0,1086.2,NA
Q99426,TBCB,Tubulin-folding cofactor B,keep,keep,FALSE,TRUE,NA,430000,8.2,4.6,-0.17715286136338768
Q99436,PSMB7,Proteasome subunit beta type-7,keep,keep,FALSE,TRUE,NA,5000000,18.8,81.7,0.1416630481980026
Q99439,CNN2,Calponin-2,keep,keep,FALSE,TRUE,NA,7300000,4.3,0.1,NA
Q99447,PCYT2,Ethanolamine-phosphate cytidylyltransferase,keep,keep,FALSE,TRUE,NA,86000,3,1.8,-0.3038961038961039
Q99460,PSMD1,26S proteasome non-ATPase regulatory subunit 1,keep,keep,FALSE,TRUE,NA,290000,22.4,274.2,-0.07577073382544508
Q99471,PFDN5,Prefoldin subunit 5,keep,keep,FALSE,TRUE,NA,95000,0.5,0.3,-0.1051444679351656
Q99497,PARK7,Protein/nucleic acid deglycase DJ-1,keep,keep,FALSE,TRUE,NA,28000000,30.9,36.3,-0.12266608771168042
Q99504,EYA3,Eyes absent homolog 3,keep,keep,FALSE,FALSE,NA,NA,3.7,175.2,0.3488158899923606
Q99536,VAT1,Synaptic vesicle membrane protein VAT-1 homolog,keep,keep,FALSE,TRUE,NA,3300000,0.1,0.6,-0.004681365146481426
Q99541,PLIN2,Perilipin-2,keep,keep,FALSE,FALSE,NA,NA,9.9,126.7,-0.1225994651973098
Q99584,S100A13,Protein S100-A13,keep,keep,FALSE,FALSE,Secreted in other tissues,7700,0.2,2.8,-0.03658271819366044
Q99598,TSNAX,Translin-associated protein X,keep,keep,FALSE,TRUE,NA,21000,0,0.5,0.1176470588235294
Q99613,EIF3C,Eukaryotic translation initiation factor 3 subunit C,keep,keep,FALSE,TRUE,NA,NA,0,4,-0.03227931488801054
Q99623,PHB2,Prohibitin-2,keep,keep,FALSE,TRUE,NA,200000,6.5,11.7,0.05927051671732523
Q99627,COPS8,COP9 signalosome complex subunit 8,keep,keep,FALSE,TRUE,NA,190000,3.3,49.5,0.010545790934320072
Q99643,SDHC,"Succinate dehydrogenase cytochrome b560 subunit, mitochondrial",keep,keep,FALSE,TRUE,NA,NA,4.8,84.7,-0.1255781683626272
Q99653,CHP1,Calcineurin B homologous protein 1,keep,keep,FALSE,TRUE,NA,NA,17.1,109.6,0.08648648648648649
Q99685,MGLL,Monoglyceride lipase,keep,keep,FALSE,TRUE,NA,110000,5.2,284.2,-0.025725232621784343
Q99714,HSD17B10,3-hydroxyacyl-CoA dehydrogenase type-2,keep,keep,FALSE,TRUE,NA,420000,1.9,3.4,-0.189209726443769
Q99733,NAP1L4,Nucleosome assembly protein 1-like 4,keep,keep,FALSE,TRUE,NA,3800000,22,14.7,0.1557585568917669
Q99735,MGST2,Microsomal glutathione S-transferase 2,keep,keep,FALSE,TRUE,NA,11000,0.5,108.8,-0.005665349143610012
Q99757,TXN2,"Thioredoxin, mitochondrial",keep,keep,FALSE,FALSE,NA,3600000,7,15.2,0.024283071230342276
Q99766,DMAC2L,"ATP synthase subunit s, mitochondrial",keep,keep,FALSE,TRUE,NA,NA,4.9,37.9,-0.48988221081244343
Q99798,ACO2,"Aconitate hydratase, mitochondrial",keep,keep,FALSE,TRUE,NA,2500000,4.1,312.5,-0.04808944854537559
Q99807,COQ7,"5-demethoxyubiquinone hydroxylase, mitochondrial",keep,keep,FALSE,FALSE,NA,NA,3.5,41,0.02176996608078939
Q99816,TSG101,Tumor susceptibility gene 101 protein,keep,keep,FALSE,TRUE,NA,11000,21.3,72.2,0.27842401500938097
Q99829,CPNE1,Copine-1,keep,keep,FALSE,TRUE,NA,520000,10.6,33.2,-0.07641196013289037
Q99832,CCT7,T-complex protein 1 subunit eta,keep,keep,FALSE,TRUE,NA,4100000,8.3,15.7,0.2997177594442032
Q99873,PRMT1,Protein arginine N-methyltransferase 1,keep,keep,FALSE,TRUE,NA,16000,8.2,19.1,0.17977181621954977
Q9BPX5,ARPC5L,Actin-related protein 2/3 complex subunit 5-like protein,keep,keep,FALSE,TRUE,NA,13000,6.4,8.3,-0.1614982578397213
Q9BQ69,MACROD1,ADP-ribose glycohydrolase MACROD1,keep,keep,FALSE,TRUE,NA,8500,5.9,327.8,-0.17021276595744683
Q9BQA1,WDR77,Methylosome protein 50,keep,keep,FALSE,TRUE,NA,54000,0,3.1,0.13364542434309878
Q9BQE3,TUBA1C,Tubulin alpha-1C chain,keep,keep,FALSE,FALSE,NA,220000000,29.6,4.5,NA
Q9BQE5,APOL2,Apolipoprotein L2,keep,keep,FALSE,TRUE,NA,3200000,1.9,8.4,NA
Q9BQS8,FYCO1,FYVE and coiled-coil domain-containing protein 1,keep,keep,FALSE,TRUE,NA,NA,3.1,226.1,0.015856236786469347
Q9BR39,JPH2,Junctophilin-2,keep,keep,FALSE,FALSE,NA,NA,0.6,387.4,0.08973172987974098
Q9BRA2,TXNDC17,Thioredoxin domain-containing protein 17,keep,keep,FALSE,TRUE,NA,620000,7.4,1.4,-0.016535615171137837
Q9BRC7,PLCD4,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-4",keep,keep,FALSE,FALSE,NA,NA,0,370.6,-0.046137835337650326
Q9BRF8,CPPED1,Serine/threonine-protein phosphatase CPPED1,keep,keep,FALSE,TRUE,NA,580000,4.9,21.6,-0.010545790934320072
Q9BRG1,VPS25,Vacuolar protein-sorting-associated protein 25,keep,keep,FALSE,TRUE,NA,NA,3.3,4.9,0.20123839009287925
Q9BRT2,UQCC2,Ubiquinol-cytochrome-c reductase complex assembly factor 2,keep,keep,FALSE,TRUE,NA,NA,10.5,43,0.04285714285714285
Q9BRT3,MIEN1,Migration and invasion enhancer 1,keep,keep,FALSE,TRUE,NA,65000,14.8,1.1,-0.27563025210084036
Q9BRX8,PRXL2A,Peroxiredoxin-like 2A,keep,keep,FALSE,FALSE,Secreted in other tissues,NA,0.5,11.3,-0.07666512488436633
Q9BS26,ERP44,Endoplasmic reticulum resident protein 44,keep,keep,FALSE,TRUE,Intracellular and membrane,6700000,5.5,93.4,0.12032069071847054
Q9BS40,LXN,Latexin,remove: red-cell (blood-tracking + RBC proteome),remove: red-cell (blood-tracking + RBC proteome),TRUE,TRUE,NA,880000,13.5,23.4,0.551231527093596
Q9BS92,NIPSNAP3B,Protein NipSnap homolog 3B,keep,keep,FALSE,FALSE,NA,NA,0,57.7,0.02659574468085106
Q9BSD7,NTPCR,Cancer-related nucleoside-triphosphatase,keep,keep,FALSE,TRUE,NA,NA,4.5,40.2,0.23269908386187457
Q9BSE5,AGMAT,"Agmatinase, mitochondrial",keep,keep,FALSE,FALSE,NA,120000,0,19.1,-0.0989010989010989
Q9BSH4,TACO1,Translational activator of cytochrome c oxidase 1,keep,keep,FALSE,FALSE,NA,NA,0,0.7,-0.12451433857539314
Q9BSJ8,ESYT1,Extended synaptotagmin-1,keep,keep,FALSE,TRUE,NA,1000000,1.8,29.2,-0.07038327526132405
Q9BSL1,UBAC1,Ubiquitin-associated domain-containing protein 1,keep,keep,FALSE,TRUE,NA,70000,62,158,0.038536691272253586
Q9BT73,PSMG3,Proteasome assembly chaperone 3,keep,keep,FALSE,TRUE,NA,NA,12.2,6.4,NA
Q9BT78,COPS4,COP9 signalosome complex subunit 4,keep,keep,FALSE,TRUE,NA,260000,3.8,82.4,-0.14650786308973174
Q9BTE6,AARSD1,Alanyl-tRNA editing protein Aarsd1,keep,keep,FALSE,TRUE,NA,NA,1.5,0.7,0.13883016208597604
Q9BTT0,ANP32E,Acidic leucine-rich nuclear phosphoprotein 32 family member E,remove: red-cell (blood-tracking + RBC proteome),remove: red-cell (blood-tracking + RBC proteome),TRUE,TRUE,NA,270000,49.9,20.6,0.461321287408244
Q9BTV4,TMEM43,Transmembrane protein 43,keep,keep,FALSE,TRUE,NA,NA,1.6,13.9,-0.1389711064129669
Q9BTZ2,DHRS4,Dehydrogenase/reductase SDR family member 4,keep,keep,FALSE,FALSE,NA,NA,0,0.2,-0.061740890688259116
Q9BU02,THTPA,Thiamine-triphosphatase,keep,keep,FALSE,TRUE,NA,NA,0,0,-0.023376623376623377
Q9BU61,NDUFAF3,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 3,keep,keep,FALSE,FALSE,NA,NA,19.3,3.9,0.047842401500938096
Q9BUB7,TMEM70,"Transmembrane protein 70, mitochondrial",keep,keep,FALSE,TRUE,NA,NA,1.8,32,-0.4117647058823529
Q9BUF5,TUBB6,Tubulin beta-6 chain,keep,keep,FALSE,TRUE,NA,51000000,8.4,25.4,0.07339172455451526
